app_name,response_time,error_rate,cpu_usage,memory_usage,disk_space,active_users,incident_duration,downtime
NIP,13,69,23,33,43,3000,0,0
NIP,12,47,22,32,42,2000,0,0
NIP,11,43,21,31,41,1000,0,0
NIP,10,44,20,30,40,0,0,0
NIP,11,79,21,31,41,1000,0,0
NIP,12,33,22,32,42,2000,0,0
NIP,13,30,23,33,43,3000,0,0
NIP,14,21,24,34,44,4000,0,0
NIP,15,32,25,35,45,5000,0,0
NIP,16,52,26,36,46,6000,0,0
NIP,17,79,27,37,47,7000,0,0
NIP,18,80,28,38,48,8000,0,0
NIP,19,70,29,39,49,9000,0,0
NIP,20,11,30,40,50,10000,0,0
NIP,21,79,31,41,51,11000,0,0
NIP,22,23,32,42,52,12000,0,0
NIP,21,7,31,41,51,11000,0,0
NIP,20,71,30,40,50,10000,0,0
NIP,19,79,29,39,49,9000,0,0
NIP,18,84,28,38,48,8000,0,0
NIP,17,14,27,37,47,7000,0,0
NIP,16,55,26,36,46,6000,0,0
NIP,15,38,25,35,45,5000,0,0
NIP,14,29,24,34,44,4000,0,0
NIP,13,52,23,33,43,3000,0,0
NIP,12,75,22,32,42,2000,0,0
NIP,11,28,21,31,41,1000,0,0
NIP,10,89,20,30,40,0,0,0
NIP,11,60,21,31,41,1000,0,0
NIP,12,52,22,32,42,2000,0,0
NIP,13,65,23,33,43,3000,0,0
NIP,14,14,24,34,44,4000,0,0
NIP,15,70,25,35,45,5000,0,0
NIP,16,18,26,36,46,6000,0,0
NIP,17,77,27,37,47,7000,0,0
NIP,18,43,28,38,48,8000,0,0
NIP,19,44,29,39,49,9000,0,0
NIP,20,57,30,40,50,10000,0,0
NIP,21,28,31,41,51,11000,0,0
NIP,22,12,32,42,52,12000,0,0
NIP,21,53,31,41,51,11000,0,0
NIP,20,59,30,40,50,10000,0,0
NIP,19,29,29,39,49,9000,0,0
NIP,18,37,28,38,48,8000,0,0
NIP,17,19,27,37,47,7000,0,0
NIP,16,94,26,36,46,6000,0,0
NIP,15,86,25,35,45,5000,0,0
NIP,14,56,24,34,44,4000,0,0
NIP,13,48,23,33,43,3000,0,0
NIP,12,46,22,32,42,2000,0,0
NIP,11,1,21,31,41,1000,0,0
NIP,10,33,20,30,40,0,0,0
NIP,11,47,21,31,41,1000,0,0
NIP,12,72,22,32,42,2000,0,0
NIP,13,7,23,33,43,3000,0,0
NIP,14,83,24,34,44,4000,0,0
NIP,15,34,25,35,45,5000,0,0
NIP,16,91,26,36,46,6000,0,0
NIP,17,15,27,37,47,7000,0,0
NIP,18,42,28,38,48,8000,0,0
NIP,19,77,29,39,49,9000,0,0
NIP,20,93,30,40,50,10000,0,0
NIP,21,95,31,41,51,11000,0,0
NIP,22,56,32,42,52,12000,0,0
NIP,21,85,31,41,51,11000,0,0
NIP,20,44,30,40,50,10000,0,0
NIP,19,57,29,39,49,9000,0,0
NIP,18,23,28,38,48,8000,0,0
NIP,17,39,27,37,47,7000,0,0
NIP,16,14,26,36,46,6000,0,0
NIP,15,21,25,35,45,5000,0,0
NIP,14,55,24,34,44,4000,0,0
NIP,13,90,23,33,43,3000,0,0
NIP,12,59,22,32,42,2000,0,0
NIP,11,5,21,31,41,1000,0,0
NIP,10,83,20,30,40,0,0,0
NIP,11,93,21,31,41,1000,0,0
NIP,12,12,22,32,42,2000,0,0
NIP,13,38,23,33,43,3000,0,0
NIP,14,86,24,34,44,4000,0,0
NIP,15,31,25,35,45,5000,0,0
NIP,16,86,26,36,46,6000,0,0
NIP,17,27,27,37,47,7000,0,0
NIP,18,29,28,38,48,8000,0,0
NIP,19,12,29,39,49,9000,0,0
NIP,20,50,30,40,50,10000,0,0
NIP,21,25,31,41,51,11000,0,0
NIP,22,70,32,42,52,12000,0,0
NIP,21,98,31,41,51,11000,0,0
NIP,20,33,30,40,50,10000,0,0
NIP,19,100,29,39,49,9000,0,0
NIP,18,38,28,38,48,8000,1,1
NIP,17,60,27,37,47,7000,0,0
NIP,16,100,26,36,46,6000,0,0
NIP,15,38,25,35,45,5000,0,0
NIP,14,13,24,34,44,4000,0,0
NIP,13,77,23,33,43,3000,0,0
NIP,12,88,22,32,42,2000,0,0
NIP,11,21,21,31,41,1000,0,0
NIP,10,83,20,30,40,0,0,0
NIP,11,76,21,31,41,1000,0,0
NIP,12,14,22,32,42,2000,0,0
NIP,13,46,23,33,43,3000,0,0
NIP,14,53,24,34,44,4000,0,0
NIP,15,26,25,35,45,5000,0,0
NIP,16,81,26,36,46,6000,0,0
NIP,17,1,27,37,47,7000,0,0
NIP,18,68,28,38,48,8000,0,0
NIP,19,78,29,39,49,9000,0,0
NIP,20,96,30,40,50,10000,0,0
NIP,21,95,31,41,51,11000,0,0
NIP,22,89,32,42,52,12000,0,0
NIP,21,25,31,41,51,11000,0,0
NIP,20,81,30,40,50,10000,0,0
NIP,19,52,29,39,49,9000,0,0
NIP,18,6,28,38,48,8000,0,0
NIP,17,78,27,37,47,7000,0,0
NIP,16,64,26,36,46,6000,0,0
NIP,15,100,25,35,45,5000,0,0
NIP,14,58,24,34,44,4000,0,0
NIP,13,10,23,33,43,3000,0,0
NIP,12,31,22,32,42,2000,0,0
NIP,11,13,21,31,41,1000,0,0
NIP,10,48,20,30,40,0,0,0
NIP,11,51,21,31,41,1000,0,0
NIP,12,60,22,32,42,2000,0,0
NIP,13,92,23,33,43,3000,0,0
NIP,14,72,24,34,44,4000,0,0
NIP,15,34,25,35,45,5000,0,0
NIP,16,32,26,36,46,6000,0,0
NIP,17,2,27,37,47,7000,0,0
NIP,18,69,28,38,48,8000,0,0
NIP,19,44,29,39,49,9000,0,0
NIP,20,2,30,40,50,10000,0,0
NIP,21,32,31,41,51,11000,0,0
NIP,22,65,32,42,52,12000,0,0
NIP,21,72,31,41,51,11000,0,0
NIP,20,6,30,40,50,10000,0,0
NIP,19,3,29,39,49,9000,0,0
NIP,18,6,28,38,48,8000,0,0
NIP,17,53,27,37,47,7000,0,0
NIP,16,64,26,36,46,6000,0,0
NIP,15,44,25,35,45,5000,0,0
NIP,14,5,24,34,44,4000,0,0
NIP,13,64,23,33,43,3000,0,0
NIP,12,7,22,32,42,2000,0,0
NIP,11,100,21,31,41,1000,0,0
NIP,10,90,20,30,40,0,0,0
NIP,11,53,21,31,41,1000,0,0
NIP,12,58,22,32,42,2000,0,0
NIP,13,36,23,33,43,3000,0,0
NIP,14,82,24,34,44,4000,0,0
NIP,15,39,25,35,45,5000,0,0
NIP,16,97,26,36,46,6000,0,0
NIP,17,27,27,37,47,7000,0,0
NIP,18,20,28,38,48,8000,0,0
NIP,19,60,29,39,49,9000,0,0
NIP,20,68,30,40,50,10000,0,0
NIP,21,15,31,41,51,11000,0,0
NIP,22,74,32,42,52,12000,0,0
NIP,21,25,31,41,51,11000,0,0
NIP,20,69,30,40,50,10000,0,0
NIP,19,41,29,39,49,9000,0,0
NIP,18,3,28,38,48,8000,0,0
NIP,17,74,27,37,47,7000,0,0
NIP,16,63,26,36,46,6000,0,0
NIP,15,43,25,35,45,5000,0,0
NIP,14,68,24,34,44,4000,0,0
NIP,13,71,23,33,43,3000,0,0
NIP,12,97,22,32,42,2000,0,0
NIP,11,78,21,31,41,1000,0,0
NIP,10,53,20,30,40,0,0,0
NIP,11,42,21,31,41,1000,0,0
NIP,12,47,22,32,42,2000,0,0
NIP,13,5,23,33,43,3000,0,0
NIP,14,11,24,34,44,4000,0,0
NIP,15,18,25,35,45,5000,0,0
NIP,16,4,26,36,46,6000,0,0
NIP,17,1,27,37,47,7000,0,0
NIP,18,22,28,38,48,8000,0,0
NIP,19,50,29,39,49,9000,0,0
NIP,20,45,30,40,50,10000,0,0
NIP,21,28,31,41,51,11000,0,0
NIP,22,22,32,42,52,12000,0,0
NIP,21,59,31,41,51,11000,0,0
NIP,20,49,30,40,50,10000,0,0
NIP,19,23,29,39,49,9000,0,0
NIP,18,45,28,38,48,8000,0,0
NIP,17,12,27,37,47,7000,0,0
NIP,16,30,26,36,46,6000,0,0
NIP,15,44,25,35,45,5000,0,0
NIP,14,44,24,34,44,4000,1,1
NIP,13,17,23,33,43,3000,0,0
NIP,12,91,22,32,42,2000,0,0
NIP,11,19,21,31,41,1000,0,0
NIP,10,81,20,30,40,0,0,0
NIP,11,39,21,31,41,1000,0,0
NIP,12,31,22,32,42,2000,0,0
NIP,13,39,23,33,43,3000,0,0
NIP,14,53,24,34,44,4000,0,0
NIP,15,83,25,35,45,5000,0,0
NIP,16,20,26,36,46,6000,0,0
NIP,17,8,27,37,47,7000,0,0
NIP,18,12,28,38,48,8000,0,0
NIP,19,85,29,39,49,9000,0,0
NIP,20,44,30,40,50,10000,0,0
NIP,21,96,31,41,51,11000,0,0
NIP,22,97,32,42,52,12000,0,0
NIP,21,41,31,41,51,11000,0,0
NIP,20,41,30,40,50,10000,0,0
NIP,19,59,29,39,49,9000,0,0
NIP,18,30,28,38,48,8000,0,0
NIP,17,11,27,37,47,7000,0,0
NIP,16,93,26,36,46,6000,0,0
NIP,15,80,25,35,45,5000,0,0
NIP,14,96,24,34,44,4000,0,0
NIP,13,29,23,33,43,3000,0,0
NIP,12,46,22,32,42,2000,0,0
NIP,11,4,21,31,41,1000,0,0
NIP,10,71,20,30,40,0,0,0
NIP,11,13,21,31,41,1000,0,0
NIP,12,56,22,32,42,2000,0,0
NIP,13,77,23,33,43,3000,0,0
NIP,14,47,24,34,44,4000,0,0
NIP,15,12,25,35,45,5000,0,0
NIP,16,19,26,36,46,6000,0,0
NIP,17,36,27,37,47,7000,0,0
NIP,18,86,28,38,48,8000,0,0
NIP,19,7,29,39,49,9000,0,0
NIP,20,76,30,40,50,10000,0,0
NIP,21,64,31,41,51,11000,0,0
NIP,22,85,32,42,52,12000,0,0
NIP,21,34,31,41,51,11000,0,0
NIP,20,77,30,40,50,10000,0,0
NIP,19,93,29,39,49,9000,0,0
NIP,18,77,28,38,48,8000,0,0
NIP,17,19,27,37,47,7000,0,0
NIP,16,2,26,36,46,6000,0,0
NIP,15,94,25,35,45,5000,0,0
NIP,14,94,24,34,44,4000,0,0
NIP,13,88,23,33,43,3000,0,0
NIP,12,83,22,32,42,2000,0,0
NIP,11,61,21,31,41,1000,0,0
NIP,10,63,20,30,40,0,0,0
NIP,11,27,21,31,41,1000,0,0
NIP,12,82,22,32,42,2000,0,0
NIP,13,42,23,33,43,3000,0,0
NIP,14,58,24,34,44,4000,0,0
NIP,15,20,25,35,45,5000,0,0
NIP,16,31,26,36,46,6000,0,0
NIP,17,58,27,37,47,7000,0,0
NIP,18,87,28,38,48,8000,0,0
NIP,19,98,29,39,49,9000,0,0
NIP,20,91,30,40,50,10000,0,0
NIP,21,48,31,41,51,11000,0,0
NIP,22,12,32,42,52,12000,0,0
NIP,21,23,31,41,51,11000,0,0
NIP,20,42,30,40,50,10000,0,0
NIP,19,10,29,39,49,9000,0,0
NIP,18,95,28,38,48,8000,0,0
NIP,17,73,27,37,47,7000,0,0
NIP,16,65,26,36,46,6000,0,0
NIP,15,49,25,35,45,5000,0,0
NIP,14,77,24,34,44,4000,0,0
NIP,13,69,23,33,43,3000,0,0
NIP,12,65,22,32,42,2000,0,0
NIP,11,31,21,31,41,1000,0,0
NIP,10,10,20,30,40,0,0,0
NIP,11,16,21,31,41,1000,0,0
NIP,12,77,22,32,42,2000,0,0
NIP,13,40,23,33,43,3000,0,0
NIP,14,64,24,34,44,4000,0,0
NIP,15,6,25,35,45,5000,0,0
NIP,16,68,26,36,46,6000,0,0
NIP,17,58,27,37,47,7000,0,0
NIP,18,75,28,38,48,8000,0,0
NIP,19,35,29,39,49,9000,0,0
NIP,20,74,30,40,50,10000,0,0
NIP,21,21,31,41,51,11000,0,0
NIP,22,54,32,42,52,12000,0,0
NIP,21,59,31,41,51,11000,0,0
NIP,20,68,30,40,50,10000,0,0
NIP,19,62,29,39,49,9000,0,0
NIP,18,23,28,38,48,8000,0,0
NIP,17,91,27,37,47,7000,0,0
NIP,16,83,26,36,46,6000,0,0
NIP,15,47,25,35,45,5000,0,0
NIP,14,77,24,34,44,4000,0,0
NIP,13,63,23,33,43,3000,0,0
NIP,12,68,22,32,42,2000,0,0
NIP,11,20,21,31,41,1000,0,0
NIP,10,10,20,30,40,0,1,1
NIP,11,80,21,31,41,1000,0,0
NIP,12,50,22,32,42,2000,0,0
NIP,13,36,23,33,43,3000,0,0
NIP,14,28,24,34,44,4000,0,0
NIP,15,84,25,35,45,5000,0,0
NIP,16,28,26,36,46,6000,0,0
NIP,17,72,27,37,47,7000,0,0
NIP,18,54,28,38,48,8000,0,0
NIP,19,12,29,39,49,9000,0,0
NIP,20,42,30,40,50,10000,0,0
NIP,21,58,31,41,51,11000,0,0
NIP,22,2,32,42,52,12000,0,0
NIP,21,15,31,41,51,11000,0,0
NIP,20,99,30,40,50,10000,0,0
NIP,19,38,29,39,49,9000,0,0
NIP,18,21,28,38,48,8000,0,0
NIP,17,92,27,37,47,7000,0,0
NIP,16,84,26,36,46,6000,0,0
NIP,15,15,25,35,45,5000,0,0
NIP,14,29,24,34,44,4000,0,0
NIP,13,74,23,33,43,3000,0,0
NIP,12,81,22,32,42,2000,0,0
NIP,11,38,21,31,41,1000,0,0
NIP,10,98,20,30,40,0,0,0
NIP,11,55,21,31,41,1000,0,0
NIP,12,44,22,32,42,2000,0,0
NIP,13,43,23,33,43,3000,0,0
NIP,14,28,24,34,44,4000,0,0
NIP,15,88,25,35,45,5000,0,0
NIP,16,68,26,36,46,6000,0,0
NIP,17,32,27,37,47,7000,0,0
NIP,18,64,28,38,48,8000,0,0
NIP,19,67,29,39,49,9000,0,0
NIP,20,79,30,40,50,10000,0,0
NIP,21,76,31,41,51,11000,0,0
NIP,22,20,32,42,52,12000,0,0
NIP,21,58,31,41,51,11000,0,0
NIP,20,63,30,40,50,10000,0,0
NIP,19,13,29,39,49,9000,0,0
NIP,18,5,28,38,48,8000,0,0
NIP,17,6,27,37,47,7000,0,0
NIP,16,16,26,36,46,6000,0,0
NIP,15,74,25,35,45,5000,0,0
NIP,14,5,24,34,44,4000,0,0
NIP,13,58,23,33,43,3000,0,0
NIP,12,38,22,32,42,2000,0,0
NIP,11,32,21,31,41,1000,0,0
NIP,10,67,20,30,40,0,0,0
NIP,11,86,21,31,41,1000,0,0
NIP,12,68,22,32,42,2000,0,0
NIP,13,88,23,33,43,3000,0,0
NIP,14,34,24,34,44,4000,0,0
NIP,15,69,25,35,45,5000,0,0
NIP,16,83,26,36,46,6000,0,0
NIP,17,4,27,37,47,7000,0,0
NIP,18,64,28,38,48,8000,0,0
NIP,19,42,29,39,49,9000,0,0
NIP,20,21,30,40,50,10000,0,0
NIP,21,57,31,41,51,11000,0,0
NIP,22,21,32,42,52,12000,0,0
NIP,21,56,31,41,51,11000,0,0
NIP,20,92,30,40,50,10000,0,0
NIP,19,37,29,39,49,9000,0,0
NIP,18,64,28,38,48,8000,0,0
NIP,17,8,27,37,47,7000,0,0
NIP,16,81,26,36,46,6000,0,0
NIP,15,48,25,35,45,5000,0,0
NIP,14,17,24,34,44,4000,0,0
NIP,13,17,23,33,43,3000,0,0
NIP,12,94,22,32,42,2000,0,0
NIP,11,12,21,31,41,1000,0,0
NIP,10,54,20,30,40,0,0,0
NIP,11,39,21,31,41,1000,0,0
NIP,12,36,22,32,42,2000,0,0
NIP,13,63,23,33,43,3000,0,0
NIP,14,93,24,34,44,4000,0,0
NIP,15,45,25,35,45,5000,0,0
NIP,16,67,26,36,46,6000,0,0
NIP,17,100,27,37,47,7000,0,0
NIP,18,71,28,38,48,8000,0,0
NIP,19,17,29,39,49,9000,0,0
NIP,20,43,30,40,50,10000,0,0
NIP,21,63,31,41,51,11000,0,0
NIP,22,64,32,42,52,12000,0,0
NIP,21,26,31,41,51,11000,0,0
NIP,20,94,30,40,50,10000,0,0
NIP,19,53,29,39,49,9000,0,0
NIP,18,48,28,38,48,8000,0,0
NIP,17,16,27,37,47,7000,0,0
NIP,16,70,26,36,46,6000,0,0
NIP,15,7,25,35,45,5000,0,0
NIP,14,73,24,34,44,4000,0,0
NIP,13,1,23,33,43,3000,0,0
NIP,12,72,22,32,42,2000,0,0
NIP,11,10,21,31,41,1000,0,0
NIP,10,97,20,30,40,0,0,0
NIP,11,25,21,31,41,1000,0,0
NIP,12,65,22,32,42,2000,0,0
NIP,13,54,23,33,43,3000,0,0
NIP,14,10,24,34,44,4000,1,1
NIP,15,26,25,35,45,5000,0,0
NIP,16,7,26,36,46,6000,0,0
NIP,17,89,27,37,47,7000,0,0
NIP,18,13,28,38,48,8000,0,0
NIP,19,67,29,39,49,9000,0,0
NIP,20,61,30,40,50,10000,0,0
NIP,21,33,31,41,51,11000,0,0
NIP,22,43,32,42,52,12000,0,0
NIP,21,85,31,41,51,11000,0,0
NIP,20,27,30,40,50,10000,0,0
NIP,19,7,29,39,49,9000,0,0
NIP,18,62,28,38,48,8000,0,0
NIP,17,45,27,37,47,7000,0,0
NIP,16,1,26,36,46,6000,0,0
NIP,15,28,25,35,45,5000,0,0
NIP,14,40,24,34,44,4000,0,0
NIP,13,49,23,33,43,3000,0,0
NIP,12,3,22,32,42,2000,0,0
NIP,11,71,21,31,41,1000,0,0
NIP,10,53,20,30,40,0,0,0
NIP,11,48,21,31,41,1000,0,0
NIP,12,63,22,32,42,2000,0,0
NIP,13,82,23,33,43,3000,0,0
NIP,14,8,24,34,44,4000,0,0
NIP,15,43,25,35,45,5000,0,0
NIP,16,7,26,36,46,6000,0,0
NIP,17,59,27,37,47,7000,0,0
NIP,18,88,28,38,48,8000,0,0
NIP,19,58,29,39,49,9000,0,0
NIP,20,33,30,40,50,10000,0,0
NIP,21,41,31,41,51,11000,0,0
NIP,22,88,32,42,52,12000,0,0
NIP,21,24,31,41,51,11000,0,0
NIP,20,31,30,40,50,10000,0,0
NIP,19,69,29,39,49,9000,0,0
NIP,18,84,28,38,48,8000,0,0
NIP,17,25,27,37,47,7000,0,0
NIP,16,8,26,36,46,6000,0,0
NIP,15,51,25,35,45,5000,0,0
NIP,14,45,24,34,44,4000,0,0
NIP,13,37,23,33,43,3000,0,0
NIP,12,36,22,32,42,2000,0,0
NIP,11,44,21,31,41,1000,0,0
NIP,10,9,20,30,40,0,0,0
NIP,11,82,21,31,41,1000,0,0
NIP,12,12,22,32,42,2000,0,0
NIP,13,20,23,33,43,3000,0,0
NIP,14,27,24,34,44,4000,0,0
NIP,15,27,25,35,45,5000,0,0
NIP,16,68,26,36,46,6000,0,0
NIP,17,27,27,37,47,7000,0,0
NIP,18,61,28,38,48,8000,0,0
NIP,19,87,29,39,49,9000,0,0
NIP,20,95,30,40,50,10000,0,0
NIP,21,94,31,41,51,11000,0,0
NIP,22,99,32,42,52,12000,0,0
NIP,21,65,31,41,51,11000,0,0
NIP,20,39,30,40,50,10000,0,0
NIP,19,43,29,39,49,9000,0,0
NIP,18,76,28,38,48,8000,0,0
NIP,17,67,27,37,47,7000,0,0
NIP,16,67,26,36,46,6000,0,0
NIP,15,19,25,35,45,5000,0,0
NIP,14,64,24,34,44,4000,0,0
NIP,13,20,23,33,43,3000,0,0
NIP,12,56,22,32,42,2000,0,0
NIP,11,77,21,31,41,1000,0,0
NIP,10,87,20,30,40,0,0,0
NIP,11,82,21,31,41,1000,0,0
NIP,12,33,22,32,42,2000,0,0
NIP,13,62,23,33,43,3000,0,0
NIP,14,75,24,34,44,4000,0,0
NIP,15,4,25,35,45,5000,0,0
NIP,16,59,26,36,46,6000,0,0
NIP,17,30,27,37,47,7000,0,0
NIP,18,83,28,38,48,8000,0,0
NIP,19,97,29,39,49,9000,0,0
NIP,20,46,30,40,50,10000,0,0
NIP,21,63,31,41,51,11000,0,0
NIP,22,13,32,42,52,12000,0,0
NIP,21,5,31,41,51,11000,0,0
NIP,20,84,30,40,50,10000,0,0
NIP,19,92,29,39,49,9000,0,0
NIP,18,68,28,38,48,8000,0,0
NIP,17,51,27,37,47,7000,0,0
NIP,16,46,26,36,46,6000,0,0
NIP,15,33,25,35,45,5000,0,0
NIP,14,59,24,34,44,4000,0,0
NIP,13,91,23,33,43,3000,0,0
NIP,12,84,22,32,42,2000,0,0
NIP,11,77,21,31,41,1000,0,0
NIP,10,60,20,30,40,0,0,0
NIP,11,89,21,31,41,1000,0,0
NIP,12,27,22,32,42,2000,0,0
NIP,13,82,23,33,43,3000,0,0
NIP,14,75,24,34,44,4000,0,0
NIP,15,86,25,35,45,5000,0,0
NIP,16,56,26,36,46,6000,0,0
NIP,17,59,27,37,47,7000,0,0
NIP,18,55,28,38,48,8000,1,1
NIP,19,69,29,39,49,9000,0,0
NIP,20,68,30,40,50,10000,0,0
NIP,21,90,31,41,51,11000,0,0
NIP,22,9,32,42,52,12000,0,0
NIP,21,63,31,41,51,11000,0,0
NIP,20,74,30,40,50,10000,0,0
NIP,19,99,29,39,49,9000,0,0
NIP,18,88,28,38,48,8000,0,0
NIP,17,48,27,37,47,7000,0,0
NIP,16,12,26,36,46,6000,0,0
NIP,15,5,25,35,45,5000,0,0
NIP,14,46,24,34,44,4000,0,0
NIP,13,26,23,33,43,3000,0,0
NIP,12,38,22,32,42,2000,0,0
NIP,11,80,21,31,41,1000,0,0
NIP,10,14,20,30,40,0,0,0
NIP,11,2,21,31,41,1000,0,0
NIP,12,40,22,32,42,2000,0,0
NIP,13,60,23,33,43,3000,0,0
NIP,14,29,24,34,44,4000,0,0
NIP,15,71,25,35,45,5000,0,0
NIP,16,16,26,36,46,6000,0,0
NIP,17,24,27,37,47,7000,0,0
NIP,18,59,28,38,48,8000,0,0
NIP,19,41,29,39,49,9000,0,0
NIP,20,74,30,40,50,10000,0,0
NIP,21,15,31,41,51,11000,0,0
NIP,22,69,32,42,52,12000,0,0
NIP,21,9,31,41,51,11000,0,0
NIP,20,43,30,40,50,10000,0,0
NIP,19,35,29,39,49,9000,0,0
NIP,18,73,28,38,48,8000,0,0
NIP,17,53,27,37,47,7000,0,0
NIP,16,66,26,36,46,6000,0,0
NIP,15,31,25,35,45,5000,0,0
NIP,14,37,24,34,44,4000,0,0
NIP,13,14,23,33,43,3000,0,0
NIP,12,38,22,32,42,2000,0,0
NIP,11,92,21,31,41,1000,0,0
NIP,10,24,20,30,40,0,0,0
NIP,11,19,21,31,41,1000,0,0
NIP,12,48,22,32,42,2000,0,0
NIP,13,86,23,33,43,3000,0,0
NIP,14,22,24,34,44,4000,0,0
NIP,15,80,25,35,45,5000,0,0
NIP,16,2,26,36,46,6000,0,0
NIP,17,35,27,37,47,7000,0,0
NIP,18,69,28,38,48,8000,0,0
NIP,19,64,29,39,49,9000,0,0
NIP,20,88,30,40,50,10000,0,0
NIP,21,98,31,41,51,11000,0,0
NIP,22,33,32,42,52,12000,0,0
NIP,21,27,31,41,51,11000,0,0
NIP,20,22,30,40,50,10000,0,0
NIP,19,52,29,39,49,9000,0,0
NIP,18,2,28,38,48,8000,0,0
NIP,17,16,27,37,47,7000,0,0
NIP,16,70,26,36,46,6000,0,0
NIP,15,41,25,35,45,5000,0,0
NIP,14,96,24,34,44,4000,0,0
NIP,13,80,23,33,43,3000,0,0
NIP,12,93,22,32,42,2000,0,0
NIP,11,1,21,31,41,1000,0,0
NIP,10,29,20,30,40,0,0,0
NIP,11,11,21,31,41,1000,0,0
NIP,12,44,22,32,42,2000,0,0
NIP,13,32,23,33,43,3000,0,0
NIP,14,85,24,34,44,4000,0,0
NIP,15,65,25,35,45,5000,0,0
NIP,16,7,26,36,46,6000,0,0
NIP,17,14,27,37,47,7000,0,0
NIP,18,23,28,38,48,8000,0,0
NIP,19,31,29,39,49,9000,0,0
NIP,20,45,30,40,50,10000,0,0
NIP,21,56,31,41,51,11000,0,0
NIP,22,76,32,42,52,12000,0,0
NIP,21,98,31,41,51,11000,0,0
NIP,20,72,30,40,50,10000,0,0
NIP,19,81,29,39,49,9000,0,0
NIP,18,29,28,38,48,8000,0,0
NIP,17,87,27,37,47,7000,0,0
NIP,16,3,26,36,46,6000,0,0
NIP,15,100,25,35,45,5000,0,0
NIP,14,68,24,34,44,4000,0,0
NIP,13,100,23,33,43,3000,0,0
NIP,12,50,22,32,42,2000,0,0
NIP,11,62,21,31,41,1000,0,0
NIP,10,86,20,30,40,0,0,0
NIP,11,73,21,31,41,1000,0,0
NIP,12,40,22,32,42,2000,0,0
NIP,13,92,23,33,43,3000,0,0
NIP,14,13,24,34,44,4000,0,0
NIP,15,1,25,35,45,5000,0,0
NIP,16,68,26,36,46,6000,0,0
NIP,17,73,27,37,47,7000,0,0
NIP,18,59,28,38,48,8000,0,0
NIP,19,96,29,39,49,9000,0,0
NIP,20,49,30,40,50,10000,0,0
NIP,21,69,31,41,51,11000,0,0
NIP,22,68,32,42,52,12000,1,1
NIP,21,2,31,41,51,11000,0,0
NIP,20,92,30,40,50,10000,0,0
NIP,19,75,29,39,49,9000,0,0
NIP,18,39,28,38,48,8000,0,0
NIP,17,88,27,37,47,7000,0,0
NIP,16,1,26,36,46,6000,0,0
NIP,15,81,25,35,45,5000,0,0
NIP,14,42,24,34,44,4000,0,0
NIP,13,23,23,33,43,3000,0,0
NIP,12,34,22,32,42,2000,0,0
NIP,11,39,21,31,41,1000,0,0
NIP,10,97,20,30,40,0,0,0
NIP,11,4,21,31,41,1000,0,0
NIP,12,89,22,32,42,2000,0,0
NIP,13,29,23,33,43,3000,0,0
NIP,14,76,24,34,44,4000,0,0
NIP,15,11,25,35,45,5000,0,0
NIP,16,62,26,36,46,6000,0,0
NIP,17,29,27,37,47,7000,0,0
NIP,18,47,28,38,48,8000,0,0
NIP,19,6,29,39,49,9000,0,0
NIP,20,84,30,40,50,10000,0,0
NIP,21,7,31,41,51,11000,0,0
NIP,22,71,32,42,52,12000,0,0
NIP,21,83,31,41,51,11000,0,0
NIP,20,55,30,40,50,10000,0,0
NIP,19,84,29,39,49,9000,0,0
NIP,18,34,28,38,48,8000,0,0
NIP,17,3,27,37,47,7000,0,0
NIP,16,33,26,36,46,6000,0,0
NIP,15,36,25,35,45,5000,0,0
NIP,14,23,24,34,44,4000,0,0
NIP,13,43,23,33,43,3000,0,0
NIP,12,84,22,32,42,2000,0,0
NIP,11,31,21,31,41,1000,0,0
NIP,10,32,20,30,40,0,0,0
NIP,11,30,21,31,41,1000,0,0
NIP,12,20,22,32,42,2000,0,0
NIP,13,6,23,33,43,3000,0,0
NIP,14,33,24,34,44,4000,0,0
NIP,15,28,25,35,45,5000,0,0
NIP,16,78,26,36,46,6000,0,0
NIP,17,81,27,37,47,7000,0,0
NIP,18,16,28,38,48,8000,0,0
NIP,19,63,29,39,49,9000,0,0
NIP,20,89,30,40,50,10000,0,0
NIP,21,36,31,41,51,11000,0,0
NIP,22,5,32,42,52,12000,0,0
NIP,21,92,31,41,51,11000,0,0
NIP,20,27,30,40,50,10000,0,0
NIP,19,45,29,39,49,9000,0,0
NIP,18,77,28,38,48,8000,0,0
NIP,17,16,27,37,47,7000,0,0
NIP,16,45,26,36,46,6000,0,0
NIP,15,51,25,35,45,5000,0,0
NIP,14,99,24,34,44,4000,0,0
NIP,13,61,23,33,43,3000,0,0
NIP,12,10,22,32,42,2000,0,0
NIP,11,74,21,31,41,1000,0,0
NIP,10,60,20,30,40,0,0,0
NIP,11,66,21,31,41,1000,0,0
NIP,12,13,22,32,42,2000,0,0
NIP,13,39,23,33,43,3000,0,0
NIP,14,30,24,34,44,4000,0,0
NIP,15,36,25,35,45,5000,0,0
NIP,16,76,26,36,46,6000,0,0
NIP,17,23,27,37,47,7000,0,0
NIP,18,60,28,38,48,8000,0,0
NIP,19,19,29,39,49,9000,0,0
NIP,20,72,30,40,50,10000,0,0
NIP,21,33,31,41,51,11000,0,0
NIP,22,79,32,42,52,12000,0,0
NIP,21,30,31,41,51,11000,0,0
